%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1651618859284916450,-0.07000000029802322,-0.019999999552965164,-0.05999999865889549,0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,10.0
1651618859298967130,-0.07999999821186066,-0.019999999552965164,-0.07000000029802322,0.0625,-0.0625,0.1875,3.0,3.0,3.0,3.0,5.0
1651618859303501855,-0.07000000029802322,0.0,-0.07000000029802322,0.125,0.0625,0.0625,3.0,3.0,3.0,3.0,10.0
1651618859318940909,-0.07999999821186066,0.0,-0.07000000029802322,0.125,0.0625,0.0625,3.0,3.0,3.0,3.0,4.0
1651618859330470473,-0.07000000029802322,-0.009999999776482582,-0.07000000029802322,-0.0625,0.0,0.0625,3.0,3.0,3.0,3.0,5.0
1651618859345883605,-0.07999999821186066,-0.019999999552965164,-0.07999999821186066,-0.0625,0.125,0.0625,3.0,3.0,3.0,3.0,11.0
1651618859373865090,-0.07999999821186066,-0.019999999552965164,-0.07999999821186066,0.0625,0.0,0.0,3.0,3.0,3.0,3.0,13.0
1651618859383489594,-0.07999999821186066,-0.03999999910593033,-0.05000000074505806,-0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,13.0
1651618859397376326,-0.10000000149011612,-0.019999999552965164,-0.05999999865889549,-0.125,0.0625,0.0625,3.0,3.0,3.0,3.0,11.0
1651618859401704389,-0.07999999821186066,-0.019999999552965164,-0.09000000357627869,-0.125,0.125,0.0,3.0,3.0,3.0,3.0,13.0
1651618859415428625,-0.07999999821186066,-0.019999999552965164,-0.09000000357627869,-0.125,0.125,0.0,3.0,3.0,3.0,3.0,5.0
1651618859418327045,-0.07999999821186066,-0.019999999552965164,-0.07000000029802322,0.0,0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1651618859436383384,-0.07999999821186066,-0.019999999552965164,-0.07000000029802322,-0.0625,0.125,0.125,3.0,3.0,3.0,3.0,6.0
1651618859445839194,-0.09000000357627869,-0.009999999776482582,-0.10000000149011612,-0.0625,0.125,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859454356678,-0.05999999865889549,-0.029999999329447746,-0.07000000029802322,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1651618859462751926,-0.05999999865889549,-0.029999999329447746,-0.07000000029802322,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,4.0
1651618859481812528,-0.05999999865889549,-0.009999999776482582,-0.05999999865889549,0.0,-0.125,0.0625,3.0,3.0,3.0,3.0,14.0
1651618859490838296,-0.05000000074505806,-0.009999999776482582,-0.10000000149011612,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,5.0
1651618859504832797,-0.07000000029802322,0.0,-0.09000000357627869,-0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1651618859518171560,-0.07999999821186066,-0.019999999552965164,-0.07999999821186066,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,12.0
1651618859534380116,-0.05000000074505806,-0.019999999552965164,-0.07999999821186066,0.0625,0.125,0.125,3.0,3.0,3.0,3.0,14.0
1651618859545673169,-0.09000000357627869,-0.009999999776482582,-0.07999999821186066,0.0625,0.0625,-0.125,3.0,3.0,3.0,3.0,14.0
1651618859555368790,-0.07000000029802322,-0.019999999552965164,-0.05000000074505806,-0.125,0.125,0.0625,3.0,3.0,3.0,3.0,12.0
1651618859562774440,-0.07000000029802322,-0.019999999552965164,-0.05000000074505806,-0.125,0.125,0.0625,3.0,3.0,3.0,3.0,4.0
1651618859581568422,-0.09000000357627869,-0.019999999552965164,-0.07000000029802322,0.0,0.125,0.0,3.0,3.0,3.0,3.0,14.0
1651618859591039841,-0.09000000357627869,-0.019999999552965164,-0.09000000357627869,-0.125,-0.0625,0.0,3.0,3.0,3.0,3.0,6.0
1651618859605001751,-0.07000000029802322,0.0,-0.05999999865889549,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,11.0
1651618859618871875,-0.07999999821186066,-0.009999999776482582,-0.03999999910593033,-0.0625,0.25,-0.0625,3.0,3.0,3.0,3.0,13.0
1651618859633236720,-0.05999999865889549,0.0,-0.10000000149011612,-0.125,-0.125,0.0,3.0,3.0,3.0,3.0,14.0
1651618859651810480,-0.07000000029802322,-0.019999999552965164,-0.09000000357627869,0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1651618859661725048,-0.09000000357627869,-0.019999999552965164,-0.05999999865889549,0.0625,-0.0625,0.0625,3.0,3.0,3.0,3.0,3.0
1651618859679059400,-0.10000000149011612,-0.009999999776482582,-0.07000000029802322,0.0625,-0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859689720560,-0.07999999821186066,-0.019999999552965164,-0.09000000357627869,-0.0625,0.0625,0.0625,3.0,3.0,3.0,3.0,4.0
1651618859704507274,-0.07999999821186066,-0.029999999329447746,-0.07999999821186066,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,13.0
1651618859718392783,-0.09000000357627869,-0.009999999776482582,-0.07999999821186066,0.0,0.0625,0.0625,3.0,3.0,3.0,3.0,12.0
1651618859731785740,-0.07999999821186066,-0.009999999776482582,-0.05999999865889549,-0.0625,0.0,0.0625,3.0,3.0,3.0,3.0,14.0
1651618859750890880,-0.10000000149011612,-0.009999999776482582,-0.07999999821186066,-0.0625,0.125,0.0625,3.0,3.0,3.0,3.0,15.0
1651618859759264839,-0.07999999821186066,-0.009999999776482582,-0.05999999865889549,0.0,0.125,0.0,3.0,3.0,3.0,3.0,13.0
1651618859778010488,-0.10999999940395355,-0.009999999776482582,-0.03999999910593033,0.0,0.0625,0.0625,3.0,3.0,3.0,3.0,14.0
1651618859786773050,-0.07000000029802322,-0.029999999329447746,-0.07000000029802322,0.0625,0.1875,0.0,3.0,3.0,3.0,3.0,14.0
1651618859795390229,-0.07000000029802322,-0.009999999776482582,-0.07999999821186066,-0.0625,0.25,0.0,3.0,3.0,3.0,3.0,12.0
1651618859803953437,-0.07000000029802322,-0.009999999776482582,-0.07999999821186066,-0.0625,0.25,0.0,3.0,3.0,3.0,3.0,6.0
1651618859822441008,-0.07999999821186066,-0.009999999776482582,-0.07000000029802322,0.0,0.0625,-0.125,3.0,3.0,3.0,3.0,12.0
1651618859822444895,-0.09000000357627869,-0.019999999552965164,-0.07000000029802322,-0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859834531832,-0.09000000357627869,-0.019999999552965164,-0.07000000029802322,-0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,6.0
1651618859849819641,-0.09000000357627869,-0.029999999329447746,-0.07000000029802322,-0.0625,0.0625,0.0625,3.0,3.0,3.0,3.0,12.0
1651618859869039167,-0.07999999821186066,-0.009999999776482582,-0.05999999865889549,-0.0625,0.125,0.0,3.0,3.0,3.0,3.0,5.0
1651618859889153676,-0.09000000357627869,-0.019999999552965164,-0.09000000357627869,0.0625,0.0,0.0,3.0,3.0,3.0,3.0,12.0
1651618859903321652,-0.07000000029802322,-0.009999999776482582,-0.07999999821186066,0.0,0.0,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859918207541,-0.07999999821186066,-0.009999999776482582,-0.05999999865889549,0.0,-0.0625,0.0625,3.0,3.0,3.0,3.0,14.0
1651618859931183519,-0.07999999821186066,-0.009999999776482582,-0.05999999865889549,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,5.0
1651618859945206002,-0.05999999865889549,-0.029999999329447746,-0.07000000029802322,-0.0625,0.0,0.125,3.0,3.0,3.0,3.0,12.0
1651618859960892034,-0.09000000357627869,-0.03999999910593033,-0.03999999910593033,0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859977615677,-0.10000000149011612,-0.019999999552965164,-0.07000000029802322,0.0,0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1651618859985943340,-0.07000000029802322,0.0,-0.07000000029802322,0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,15.0
1651618860003475392,-0.05000000074505806,-0.019999999552965164,-0.05999999865889549,0.125,0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1651618860015198225,-0.07000000029802322,-0.029999999329447746,-0.07000000029802322,0.0,-0.125,0.0,3.0,3.0,3.0,3.0,4.0
1651618860028674340,-0.07999999821186066,-0.009999999776482582,-0.07000000029802322,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,11.0
1651618860042854795,-0.07999999821186066,-0.019999999552965164,-0.07000000029802322,-0.0625,-0.0625,0.0625,3.0,3.0,3.0,3.0,14.0
1651618860056257293,-0.07000000029802322,-0.05000000074505806,-0.07999999821186066,-0.0625,-0.125,0.0,3.0,3.0,3.0,3.0,15.0
1651618860076683199,-0.07000000029802322,-0.009999999776482582,-0.10000000149011612,-0.0625,-0.0625,-0.0625,3.0,3.0,3.0,3.0,5.0
1651618860096388556,-0.07999999821186066,-0.019999999552965164,-0.05000000074505806,0.0,-0.0625,0.0625,3.0,3.0,3.0,3.0,12.0
1651618860110594990,-0.05999999865889549,-0.029999999329447746,-0.03999999910593033,0.0,-0.0625,0.0625,3.0,3.0,3.0,3.0,12.0
1651618860125074503,-0.09000000357627869,-0.029999999329447746,-0.07000000029802322,-0.0625,0.125,0.0625,3.0,3.0,3.0,3.0,14.0
1651618860137659322,-0.07000000029802322,-0.03999999910593033,-0.07000000029802322,-0.0625,0.1875,0.0,3.0,3.0,3.0,3.0,14.0
1651618860141952581,-0.07999999821186066,-0.029999999329447746,-0.07000000029802322,0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,13.0
1651618860154861819,-0.07999999821186066,-0.029999999329447746,-0.07000000029802322,0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,6.0
1651618860173229080,-0.07000000029802322,0.0,-0.07000000029802322,0.0,0.0,0.0625,3.0,3.0,3.0,3.0,12.0
1651618860185026174,-0.07000000029802322,-0.009999999776482582,-0.07000000029802322,-0.0625,0.0,-0.0625,3.0,3.0,3.0,3.0,6.0
