%time,field.x,field.y,field.z,field.qw,field.qx,field.qy,field.qz,field.vx,field.vy,field.vz,field.angx,field.angy,field.angz
1651434053793827706,0.5994276404380798,4.775057315826416,0.01187575701624155,0.0007879200275056064,0.07141325622797012,-0.6852847933769226,-0.724654495716095,-0.048237111419439316,-0.21249549090862274,-0.1119004637002945,308.125,-335.1875,-172.75
1651434053795703866,0.5993970036506653,4.774967670440674,0.01187405176460743,0.0035109631717205048,0.07110775262117386,-0.684845507144928,-0.7250630259513855,-0.04962101951241493,-0.21707522869110107,-0.11256778240203857,308.125,-335.1875,-172.75
1651434053797625861,0.5993669033050537,4.774875164031982,0.011866011656820774,0.004832984879612923,0.07093697786331177,-0.6846655011177063,-0.7252432107925415,-0.05084581673145294,-0.22135072946548462,-0.11345691233873367,308.125,-335.1875,-172.75
1651434053799722198,0.5993331074714661,4.774776935577393,0.011738606728613377,0.0053659649565815926,0.06879322230815887,-0.6899085640907288,-0.7204816341400146,-0.052241142839193344,-0.22560955584049225,-0.11934929341077805,308.125,-335.1875,-172.75
1651434053802027531,0.5993092060089111,4.774744033813477,0.01174951996654272,0.004774551838636398,0.06983712315559387,-0.6879944801330566,-0.7221920490264893,-0.052946411073207855,-0.22632138431072235,-0.11855930835008621,308.125,-335.1875,-172.75
1651434053804216077,0.5993070006370544,4.774778366088867,0.011783318594098091,0.005002505145967007,0.07035644352436066,-0.6869796514511108,-0.7231111526489258,-0.052654340863227844,-0.22414402663707733,-0.11694838851690292,308.125,-335.1875,-172.75
1651434053805970754,0.5992835760116577,4.774716854095459,0.011765490286052227,0.0046417904086411,0.07047811895608902,-0.6866956949234009,-0.7233708500862122,-0.0532313771545887,-0.22615835070610046,-0.11770518124103546,308.125,-335.1875,-172.75
1651434053807693175,0.5992834568023682,4.774724960327148,0.011688082478940487,0.005509027745574713,0.06903351098299026,-0.6905806660652161,-0.7198194265365601,-0.052927467972040176,-0.22536307573318481,-0.12098149955272675,308.125,-335.1875,-172.75
1651434053809767745,0.5992826819419861,4.774681091308594,0.011584075167775154,0.0057738348841667175,0.06760984659194946,-0.6932623982429504,-0.7173830270767212,-0.05267804488539696,-0.22691582143306732,-0.12500262260437012,308.125,-335.1875,-172.75
1651434053811888538,0.5992571115493774,4.7746124267578125,0.011517503298819065,0.006370957475155592,0.06761384755373001,-0.6926124691963196,-0.7179793119430542,-0.05350225791335106,-0.22924503684043884,-0.1268598884344101,308.125,-335.1875,-172.75
1651434053813690921,0.5992469191551208,4.774604797363281,0.011488620191812515,0.006927503738552332,0.06769904494285583,-0.692156970500946,-0.7184048891067505,-0.05359446629881859,-0.22878281772136688,-0.12706559896469116,308.125,-335.1875,-172.75
1651434053815670723,0.5992739200592041,4.774611949920654,0.011456349864602089,0.005667117889970541,0.06740398705005646,-0.6912915706634521,-0.719280481338501,-0.05197102949023247,-0.22750899195671082,-0.12736734747886658,308.125,-335.1875,-172.75
1651434053818088028,0.5992677807807922,4.774631977081299,0.011504175141453743,0.005109936464577913,0.06919478625059128,-0.6884770393371582,-0.7217714190483093,-0.051888950169086456,-0.2255883812904358,-0.12405993044376373,308.125,-335.1875,-172.75
1651434053819686229,0.5992709994316101,4.774686813354492,0.01156891044229269,0.005013535730540752,0.07011037319898605,-0.6870126724243164,-0.7230848073959351,-0.05140097811818123,-0.2223627120256424,-0.1204812303185463,308.125,-335.1875,-172.75
1651434053821569422,0.5992618799209595,4.7747297286987305,0.01163308322429657,0.005087775178253651,0.07066978514194489,-0.6864902973175049,-0.7235410213470459,-0.05151386931538582,-0.2200045883655548,-0.11725398153066635,308.125,-335.1875,-172.75
1651434053824074232,0.599253237247467,4.774597644805908,0.011456924490630627,0.00669117784127593,0.0670127347111702,-0.6940320134162903,-0.7166376709938049,-0.05175197497010231,-0.22603797912597656,-0.12470225244760513,308.125,-335.1875,-172.75
1651434053825899209,0.5992485880851746,4.774489402770996,0.011303000152111053,0.007568822242319584,0.06525257229804993,-0.6977369785308838,-0.7132101058959961,-0.05183754116296768,-0.23051784932613373,-0.13027642667293549,308.125,-335.1875,-172.75
1651434053827601197,0.5993026494979858,4.774665355682373,0.011423476971685886,0.0041041187942028046,0.06862235069274902,-0.6916300654411316,-0.7187552452087402,-0.04906289651989937,-0.22139610350131989,-0.12353590130805969,308.125,-335.1875,-172.75
1651434053829781538,0.5992852449417114,4.774677753448486,0.011475606821477413,0.0046394900418818,0.06986392289400101,-0.6886193156242371,-0.7215163707733154,-0.049762479960918427,-0.22042259573936462,-0.12040095031261444,308.125,-335.1875,-172.75
1651434053831850564,0.599269449710846,4.774689674377441,0.011524997651576996,0.004933032672852278,0.07048400491476059,-0.6870999932289124,-0.7229282259941101,-0.05029789358377457,-0.21953165531158447,-0.11775980144739151,308.125,-335.1875,-172.75
1651434053834039787,0.5992760062217712,4.774653434753418,0.011472254060208797,0.005532139912247658,0.06871766597032547,-0.6911827325820923,-0.7192427515983582,-0.04989871382713318,-0.22121909260749817,-0.11978089809417725,308.125,-335.1875,-172.75
1651434053836054467,0.5993691682815552,4.774810791015625,0.011565987020730972,0.00319401896558702,0.06932053714990616,-0.688276469707489,-0.7219670414924622,-0.045520760118961334,-0.21367299556732178,-0.11525220423936844,308.125,-335.1875,-172.75
1651434053837717101,0.5993491411209106,4.774776935577393,0.011551803909242153,0.005277030635625124,0.0690053254365921,-0.6895318627357483,-0.7207964062690735,-0.04673819988965988,-0.21571990847587585,-0.11588352918624878,308.125,-335.1875,-172.75
1651434053843916976,0.5992439985275269,4.774349212646484,0.011319461278617382,0.00520729087293148,0.06807415932416916,-0.6919540166854858,-0.7185156345367432,-0.051667869091033936,-0.2341017723083496,-0.12511642277240753,308.125,-335.1875,-172.75
1651434053844137287,0.5993220210075378,4.7747931480407715,0.011585159227252007,0.007363372016698122,0.06978848576545715,-0.6881063580513,-0.7220375537872314,-0.0479360930621624,-0.21390780806541443,-0.1133989542722702,308.125,-335.1875,-172.75
1651434053844141614,0.5993395447731018,4.774947166442871,0.011691270396113396,0.00680649233981967,0.07024753838777542,-0.6867707371711731,-0.7232943773269653,-0.047196999192237854,-0.20754854381084442,-0.10908441990613937,308.125,-335.1875,-172.75
1651434053845784613,0.5993220806121826,4.774938583374023,0.01170915737748146,0.005748536437749863,0.0703284740447998,-0.686253011226654,-0.7237974405288696,-0.0481225810945034,-0.20903700590133667,-0.10911280661821365,308.125,-335.1875,-172.75
1651434053848130365,0.599344789981842,4.775001525878906,0.0117727629840374,0.0024945635814219713,0.0714564099907875,-0.6855102777481079,-0.7244163155555725,-0.04705535247921944,-0.2069147676229477,-0.10711889714002609,308.125,-335.1875,-172.75
1651434053849734640,0.5993324518203735,4.77496337890625,0.011792510747909546,0.005818796809762716,0.07052958756685257,-0.6856982111930847,-0.7243024706840515,-0.04771007224917412,-0.20964665710926056,-0.1070355623960495,308.125,-335.1875,-172.75
1651434053853399635,0.5992973446846008,4.774822235107422,0.011755646206438541,0.007022220175713301,0.06981301307678223,-0.6861664056777954,-0.7239187359809875,-0.04935590177774429,-0.21684348583221436,-0.1096426323056221,308.125,-335.1875,-172.75
1651434053854250097,0.5992721915245056,4.774722576141357,0.011736039072275162,0.007827873341739178,0.06952820718288422,-0.6862888932228088,-0.7238287329673767,-0.05038925260305405,-0.22146345674991608,-0.11116639524698257,308.125,-335.1875,-172.75
1651434053855764481,0.5993196964263916,4.77482271194458,0.011794052086770535,0.003592716995626688,0.07040084898471832,-0.6859877109527588,-0.7240830659866333,-0.04797269031405449,-0.21630284190177917,-0.10905184596776962,308.125,-335.1875,-172.75
1651434053857915307,0.5993653535842896,4.774922847747803,0.011850238777697086,0.0015175249427556992,0.07083464413881302,-0.6858051419258118,-0.7242249846458435,-0.04587888345122337,-0.21161897480487823,-0.1072487160563469,308.125,-335.1875,-172.75
1651434053859503025,0.5994535088539124,4.775088787078857,0.011938467621803284,0.0010383472545072436,0.0705379992723465,-0.6850298643112183,-0.7249844670295715,-0.04201725497841835,-0.2043694704771042,-0.10409601777791977,308.125,-335.1875,-172.75
1651434053862505052,0.5993882417678833,4.7748637199401855,0.01179102249443531,0.0035899579524993896,0.06893131881952286,-0.6886546611785889,-0.7216523289680481,-0.045851148664951324,-0.2159019559621811,-0.11208710074424744,308.125,-335.1875,-172.75
1651434053863702100,0.5994558334350586,4.775110244750977,0.011906888335943222,0.0028673538472503424,0.07022663205862045,-0.6864214539527893,-0.7236675024032593,-0.042863715440034866,-0.20478446781635284,-0.10728422552347183,308.125,-335.1875,-172.75
1651434053865625978,0.5994857549667358,4.775186538696289,0.011934897862374783,0.0014372882433235645,0.07063520699739456,-0.6856926083564758,-0.7243295311927795,-0.0419933944940567,-0.20231635868549347,-0.106969453394413,308.125,-335.1875,-172.75
1651434053868070343,0.5994842052459717,4.775209426879883,0.011966593563556671,0.0009047947241924703,0.0717979222536087,-0.6844402551651001,-0.7253782749176025,-0.04266732931137085,-0.2025783807039261,-0.10667538642883301,308.125,-335.1875,-172.75
1651434053869804793,0.5995225310325623,4.775337219238281,0.01204853318631649,0.0008249387028627098,0.0720202699303627,-0.6843892931938171,-0.7254317998886108,-0.0412912480533123,-0.19780729711055756,-0.10386120527982712,308.125,-335.1875,-172.75
1651434053871707660,0.5995383262634277,4.775364875793457,0.012075508944690228,0.00020459023653529584,0.07195191085338593,-0.6846755743026733,-0.7251753211021423,-0.04119410738348961,-0.19824062287807465,-0.10397852957248688,308.125,-335.1875,-172.75
1651434053873793247,0.5995553731918335,4.775413990020752,0.012119323015213013,-6.089059024816379e-05,0.07226444035768509,-0.6844942569732666,-0.7253128886222839,-0.04101838916540146,-0.19760853052139282,-0.10331164300441742,308.125,-335.1875,-172.75
1651434053875792701,0.5995688438415527,4.775450706481934,0.0121543500572443,-0.00022334823734126985,0.07241170108318329,-0.684416651725769,-0.7253694534301758,-0.04103317856788635,-0.19762352108955383,-0.10314180701971054,308.125,-335.1875,-172.75
1651434053877977124,0.5995835065841675,4.775467395782471,0.012160378508269787,-0.00020455273624975234,0.07200522720813751,-0.6848052144050598,-0.7250446081161499,-0.04102921113371849,-0.19861049950122833,-0.10432323813438416,308.125,-335.1875,-172.75
1651434053880095836,0.5996093153953552,4.775546073913574,0.012198574841022491,0.00016686097660567611,0.07193583250045776,-0.6847909688949585,-0.725071907043457,-0.04039474204182625,-0.1964655965566635,-0.10373298823833466,308.125,-335.1875,-172.75
1651434053882012823,0.5996102094650269,4.7754998207092285,0.012163662351667881,-0.00021931991796009243,0.0716358944773674,-0.685187041759491,-0.7247180938720703,-0.041183408349752426,-0.20058035850524902,-0.10682094097137451,308.125,-335.1875,-172.75
1651434053884553435,0.5995672941207886,4.775425910949707,0.012153197079896927,0.002319804858416319,0.07132219523191452,-0.685217022895813,-0.7247076034545898,-0.043713320046663284,-0.2054075449705124,-0.10825596004724503,308.125,-335.1875,-172.75
1651434053885942639,0.5995239019393921,4.775278091430664,0.011994214728474617,0.004101088736206293,0.0689396858215332,-0.6902268528938293,-0.7201662659645081,-0.04623734578490257,-0.21344637870788574,-0.11608137935400009,308.125,-335.1875,-172.75
1651434053887917919,0.5994818210601807,4.775134086608887,0.011843818239867687,0.005001793149858713,0.06774989515542984,-0.692778468132019,-0.717831552028656,-0.04848925396800041,-0.22060811519622803,-0.12265454977750778,308.125,-335.1875,-172.75
1651434053889994021,0.599450409412384,4.775035381317139,0.01172620803117752,0.005602786783128977,0.06723310053348541,-0.6939347386360168,-0.7167647480964661,-0.05004534497857094,-0.22512219846248627,-0.12716573476791382,308.125,-335.1875,-172.75
1651434053892016669,0.5994198322296143,4.775013446807861,0.011725187301635742,0.005661346483975649,0.06901384890079498,-0.6896715760231018,-0.7206317782402039,-0.051306724548339844,-0.22557973861694336,-0.12632037699222565,308.125,-335.1875,-172.75
1651434053893723620,0.599380373954773,4.774942874908447,0.01169730443507433,0.005445219576358795,0.06986311078071594,-0.6875514388084412,-0.7225742936134338,-0.05280079320073128,-0.22797037661075592,-0.1266217827796936,308.125,-335.1875,-172.75
1651434053896584985,0.5993481278419495,4.774997711181641,0.011361328884959221,0.009859577752649784,0.06714924424886703,-0.698050856590271,-0.7125644087791443,-0.05397922173142433,-0.2249508500099182,-0.14035256206989288,308.125,-335.1875,-172.75
1651434053897858977,0.5993215441703796,4.774875164031982,0.011239112354815006,0.008080164901912212,0.06670127063989639,-0.6973434090614319,-0.7133970856666565,-0.05475255846977234,-0.2300586998462677,-0.14295516908168793,308.125,-335.1875,-172.75
1651434053899845056,0.5993055105209351,4.7747955322265625,0.011152156628668308,0.007369277533143759,0.06652197986841202,-0.6969101428985596,-0.7138817310333252,-0.055022526532411575,-0.2328243851661682,-0.14398325979709625,308.125,-335.1875,-172.75
1651434053901704044,0.5993395447731018,4.774904727935791,0.011279923841357231,0.0036827607546001673,0.06927298754453659,-0.6907216310501099,-0.7195605635643005,-0.052863843739032745,-0.2264585942029953,-0.1356581598520279,308.125,-335.1875,-172.75
1651434053903734233,0.5993704199790955,4.774991035461426,0.011376013047993183,0.0020088639575988054,0.07061678916215897,-0.6879598498344421,-0.7221026420593262,-0.05099647864699364,-0.22158539295196533,-0.12947283685207367,308.125,-335.1875,-172.75
1651434053905756343,0.5993247628211975,4.774857997894287,0.011379935778677464,0.005491089075803757,0.07024186104536057,-0.6869314908981323,-0.7230964303016663,-0.05280326306819916,-0.22733503580093384,-0.12808066606521606,308.125,-335.1875,-172.75
1651434053907980224,0.599348783493042,4.7749786376953125,0.011479116976261139,0.0029683969914913177,0.07128608971834183,-0.6856315732002258,-0.7242806553840637,-0.051209256052970886,-0.22069776058197021,-0.12251876294612885,308.125,-335.1875,-172.75
1651434053909960373,0.5993248820304871,4.774975776672363,0.01153731718659401,0.00413873977959156,0.07104047387838364,-0.6856091618537903,-0.7243388891220093,-0.05202143266797066,-0.22056494653224945,-0.11943086236715317,308.125,-335.1875,-172.75
1651434053912035459,0.5992972254753113,4.774946212768555,0.011575979180634022,0.004586234223097563,0.07086728513240814,-0.6856849789619446,-0.7242931127548218,-0.05290417745709419,-0.22158843278884888,-0.11745601147413254,308.125,-335.1875,-172.75
1651434053913795025,0.5992948412895203,4.774852275848389,0.011545482091605663,0.005992606747895479,0.0688328891992569,-0.6887406706809998,-0.7215904593467712,-0.05266643688082695,-0.22564949095249176,-0.11862006038427353,308.125,-335.1875,-172.75
1651434053916431457,0.5993035435676575,4.774839401245117,0.011554333381354809,0.005794387776404619,0.06926368176937103,-0.687547504901886,-0.722670316696167,-0.05183418095111847,-0.2253982126712799,-0.11796528846025467,308.125,-335.1875,-172.75
1651434053918306937,0.5993154048919678,4.774842739105225,0.01157000195235014,0.005772641859948635,0.06949469447135925,-0.6869191527366638,-0.723244845867157,-0.05094745382666588,-0.22449102997779846,-0.11712700873613358,308.125,-335.1875,-172.75
1651434053919826313,0.5993063449859619,4.774883270263672,0.011636190116405487,0.00560538936406374,0.07037730515003204,-0.6862597465515137,-0.7237956523895264,-0.05111651122570038,-0.2221367359161377,-0.11416921764612198,308.125,-335.1875,-172.75
1651434053921705404,0.5992917418479919,4.774896621704102,0.011684522964060307,0.005206231493502855,0.07049873471260071,-0.6861269474029541,-0.7239242792129517,-0.05153553560376167,-0.22120153903961182,-0.11225807666778564,308.125,-335.1875,-172.75
1651434053923840202,0.5992704033851624,4.774872779846191,0.011709613725543022,0.004832972306758165,0.07050804793834686,-0.6861451864242554,-0.7239099740982056,-0.05218365788459778,-0.22189779579639435,-0.1115613654255867,308.125,-335.1875,-172.75
1651434053926621062,0.5993343591690063,4.77490234375,0.011759334243834019,0.0019925772212445736,0.070180244743824,-0.685745894908905,-0.7243294715881348,-0.048793960362672806,-0.2196938395500183,-0.10986839234828949,308.125,-335.1875,-172.75
1651434053927900875,0.5994001030921936,4.775068759918213,0.011866350658237934,0.0015223260270431638,0.07054689526557922,-0.6852425336837769,-0.7247840762138367,-0.04577939957380295,-0.21205689013004303,-0.10568533092737198,308.125,-335.1875,-172.75
1651434053929793934,0.5994393229484558,4.775128364562988,0.011916296556591988,0.0006784383440390229,0.07055032253265381,-0.6852908134460449,-0.7247399091720581,-0.044247984886169434,-0.20977425575256348,-0.1045498251914978,308.125,-335.1875,-172.75
1651434053931904980,0.5994620323181152,4.775212287902832,0.011985310353338718,0.000289925403194502,0.07116197794675827,-0.6850975155830383,-0.7248566150665283,-0.04357866942882538,-0.20654568076133728,-0.10264740884304047,308.125,-335.1875,-172.75
1651434053933982632,0.5994910001754761,4.775304794311523,0.012029866687953472,0.00036204271600581706,0.07155267149209976,-0.6846636533737183,-0.7252156138420105,-0.042664628475904465,-0.20319396257400513,-0.1020955741405487,308.125,-335.1875,-172.75
1651434053936436668,0.5994965434074402,4.7753071784973145,0.012044604867696762,-0.00015600542246829718,0.07158631086349487,-0.6848730444908142,-0.7250105142593384,-0.04299405589699745,-0.2043309211730957,-0.10313045233488083,308.125,-335.1875,-172.75
1651434053937927135,0.599470317363739,4.775310039520264,0.012058754451572895,0.002606047550216317,0.07148191332817078,-0.6851873397827148,-0.7247106432914734,-0.044597309082746506,-0.20536236464977264,-0.10374981164932251,308.125,-335.1875,-172.75
1651434053939998113,0.599436342716217,4.775265693664551,0.012046506628394127,0.0037246195133775473,0.07133379578590393,-0.6855270862579346,-0.724402904510498,-0.046460989862680435,-0.20852376520633698,-0.10561089217662811,308.125,-335.1875,-172.75
1651434053942275926,0.5994659066200256,4.775339603424072,0.01210042741149664,0.001993355108425021,0.07175277173519135,-0.6852922439575195,-0.7246094942092896,-0.04523890092968941,-0.20591717958450317,-0.10428348928689957,308.125,-335.1875,-172.75
1651434053945213396,0.5994932651519775,4.775433540344238,0.012147368863224983,0.0012242485536262393,0.07222606241703033,-0.6846851706504822,-0.7251381278038025,-0.044200122356414795,-0.20256006717681885,-0.1034042164683342,308.125,-335.1875,-172.75
1651434053946199466,0.5995123982429504,4.7754926681518555,0.012175437994301319,0.0006959009333513677,0.07242637872695923,-0.6844370365142822,-0.7253518104553223,-0.04363911226391792,-0.2010808289051056,-0.1035214439034462,308.125,-335.1875,-172.75
1651434053948025212,0.5995810627937317,4.7755045890808105,0.012164224870502949,0.0003785717417486012,0.07062964141368866,-0.6850539445877075,-0.7249499559402466,-0.040966928005218506,-0.2019544243812561,-0.10542946308851242,308.125,-335.1875,-172.75
1651434053949838286,0.5995537638664246,4.7753119468688965,0.012054848484694958,0.0051766857504844666,0.06939391046762466,-0.6866990327835083,-0.7234527468681335,-0.042895324528217316,-0.21224823594093323,-0.11143229901790619,308.125,-335.1875,-172.75
1651434053951792251,0.5995709896087646,4.775374889373779,0.012110321782529354,0.0025467383675277233,0.07104260474443436,-0.6856524348258972,-0.7243193984031677,-0.04254526644945145,-0.20973773300647736,-0.10947302728891373,308.125,-335.1875,-172.75
1651434053953884679,0.599543571472168,4.775216102600098,0.011947373859584332,0.003957717213779688,0.06848447024822235,-0.690958559513092,-0.7195099592208862,-0.04446384683251381,-0.2178650200366974,-0.11730923503637314,308.125,-335.1875,-172.75
1651434053955652169,0.5995545387268066,4.775302886962891,0.011985295452177525,0.002283478854224086,0.07051277160644531,-0.687836766242981,-0.7222779393196106,-0.04426666349172592,-0.21380272507667542,-0.11558306962251663,308.125,-335.1875,-172.75
1651434053957850784,0.599552571773529,4.775327682495117,0.011990551836788654,0.001107181771658361,0.07147479802370071,-0.6863428950309753,-0.7236067056655884,-0.04470827057957649,-0.2128196805715561,-0.11548588424921036,308.125,-335.1875,-172.75
1651434053959873831,0.5995312929153442,4.775261878967285,0.011985024437308311,0.0029309408273547888,0.07079094648361206,-0.686073362827301,-0.7239294052124023,-0.045990049839019775,-0.2162332534790039,-0.11591635644435883,308.125,-335.1875,-172.75
1651434053961828690,0.5994809865951538,4.775155067443848,0.011970658786594868,0.004529861267656088,0.07125953584909439,-0.6838747262954712,-0.7259241342544556,-0.04844163730740547,-0.221098855137825,-0.11682039499282837,308.125,-335.1875,-172.75
1651434053963551954,0.5995107293128967,4.775242328643799,0.012015888467431068,0.002376811346039176,0.07153443247079849,-0.6838768124580383,-0.725951075553894,-0.04703071340918541,-0.21668729186058044,-0.1149427592754364,308.125,-335.1875,-172.75
1651434053965683119,0.5995286703109741,4.775280475616455,0.012034271843731403,0.0010146572021767497,0.0715952143073082,-0.6840006113052368,-0.7258457541465759,-0.04629136249423027,-0.2148180902004242,-0.11443735659122467,308.125,-335.1875,-172.75
1651434053967817241,0.599532425403595,4.775341987609863,0.012070929631590843,0.00042497561662457883,0.07212655246257782,-0.6839442253112793,-0.7258484363555908,-0.04625306650996208,-0.21206972002983093,-0.11315861344337463,308.125,-335.1875,-172.75
1651434053969732058,0.5995379090309143,4.7754011154174805,0.012080591171979904,0.00038080199738033116,0.07231982052326202,-0.6845079660415649,-0.7252970933914185,-0.04613285884261131,-0.20970749855041504,-0.11320240795612335,308.125,-335.1875,-172.75
1651434053971860042,0.5995213389396667,4.775213241577148,0.011910676024854183,0.002793703693896532,0.06846160441637039,-0.6904129981994629,-0.7200345993041992,-0.04724985361099243,-0.21917255222797394,-0.12103526294231415,308.125,-335.1875,-172.75
1651434053973953438,0.5994883179664612,4.775108814239502,0.011803039349615574,0.005067463498562574,0.06764716655015945,-0.6909868121147156,-0.7195432782173157,-0.04896605759859085,-0.22398436069488525,-0.12539342045783997,308.125,-335.1875,-172.75
1651434053976357803,0.5994507670402527,4.774980545043945,0.01168778445571661,0.006074109580367804,0.06717874109745026,-0.691383957862854,-0.7192010283470154,-0.050737228244543076,-0.22933606803417206,-0.12956282496452332,308.125,-335.1875,-172.75
1651434053977762074,0.5995140671730042,4.775054454803467,0.011712238192558289,0.0033128750510513783,0.06818081438541412,-0.6882616877555847,-0.7220917344093323,-0.047679197043180466,-0.224773108959198,-0.12724915146827698,308.125,-335.1875,-172.75
1651434053979821185,0.5994680523872375,4.774956703186035,0.011649148538708687,0.005269136745482683,0.06809216737747192,-0.6899496912956238,-0.7204890251159668,-0.0499233677983284,-0.22871802747249603,-0.12896281480789185,308.125,-335.1875,-172.75
1651434053981749618,0.5994317531585693,4.774869918823242,0.01154246460646391,0.00591289671137929,0.0675441175699234,-0.6924853324890137,-0.718123197555542,-0.051555000245571136,-0.23189517855644226,-0.13241605460643768,308.125,-335.1875,-172.75
1651434053983706879,0.5993972420692444,4.774784564971924,0.011443736962974072,0.006197717040777206,0.06726536899805069,-0.6937907338142395,-0.7168949842453003,-0.052956219762563705,-0.23468361794948578,-0.1351054459810257,308.125,-335.1875,-172.75
1651434053985853496,0.5994580984115601,4.774874210357666,0.011511672288179398,0.003263642778620124,0.06854565441608429,-0.6898932456970215,-0.7204961180686951,-0.04978213459253311,-0.22892318665981293,-0.13016939163208008,308.125,-335.1875,-172.75
1651434053987797392,0.5995119214057922,4.774947166442871,0.01157060544937849,0.0017309277318418026,0.06915479153394699,-0.687942624092102,-0.722307026386261,-0.0472177229821682,-0.22434812784194946,-0.1261274516582489,308.125,-335.1875,-172.75
1651434053990009813,0.599507212638855,4.7750349044799805,0.011693775653839111,0.0013599797384813428,0.07133688032627106,-0.6850996613502502,-0.7247706055641174,-0.04747689515352249,-0.21954219043254852,-0.11976020783185959,308.125,-335.1875,-172.75
1651434053992534605,0.599515438079834,4.775091648101807,0.011774757876992226,0.00037661343230865896,0.07153919339179993,-0.6846520304679871,-0.72520512342453,-0.04716096818447113,-0.21659307181835175,-0.11592906713485718,308.125,-335.1875,-172.75
1651434053993986367,0.5995287299156189,4.775186538696289,0.01184855680912733,0.00039023059071041644,0.07204987108707428,-0.6843517422676086,-0.7254495024681091,-0.04662178456783295,-0.21228453516960144,-0.11284938454627991,308.125,-335.1875,-172.75
1651434053995735443,0.5995472073554993,4.775301933288574,0.011930204927921295,0.0005468397284857929,0.07234764844179153,-0.684123694896698,-0.7256468534469604,-0.045879337936639786,-0.20744238793849945,-0.10967250913381577,308.125,-335.1875,-172.75
1651434053997994563,0.5995433926582336,4.775304317474365,0.011980485171079636,-0.00023415472242049873,0.07216113805770874,-0.6845530867576599,-0.7252681851387024,-0.046266794204711914,-0.20814388990402222,-0.10822917520999908,308.125,-335.1875,-172.75
1651434053999870413,0.5995491147041321,4.775392055511475,0.012049377895891666,0.0008060114923864603,0.07253946363925934,-0.6832597851753235,-0.7264310121536255,-0.046114709228277206,-0.20485056936740875,-0.10607656836509705,308.125,-335.1875,-172.75
1651434054001921616,0.599567174911499,4.77543830871582,0.012075084261596203,0.0004978533834218979,0.0720469206571579,-0.684013307094574,-0.7257879376411438,-0.045458532869815826,-0.20377357304096222,-0.10606139898300171,308.125,-335.1875,-172.75
1651434054003885496,0.5995734930038452,4.775485992431641,0.012101453728973866,0.0002948879264295101,0.07181744277477264,-0.6842142939567566,-0.7256251573562622,-0.04540598765015602,-0.20269763469696045,-0.10600864887237549,308.125,-335.1875,-172.75
1651434054006045618,0.5995805859565735,4.775485515594482,0.012124667875468731,-0.00010813151311594993,0.07177697867155075,-0.684624195098877,-0.7252449989318848,-0.04533354192972183,-0.20394834876060486,-0.10611530393362045,308.125,-335.1875,-172.75
1651434054007699109,0.5995903611183167,4.775545120239258,0.012155584990978241,0.00021242081129457802,0.07213693857192993,-0.6844393610954285,-0.7253775000572205,-0.04509909078478813,-0.20230288803577423,-0.10582175850868225,308.125,-335.1875,-172.75
1651434054010041552,0.5996356010437012,4.775516033172607,0.012158292345702648,-0.0001767330541042611,0.0705372542142868,-0.6848430633544922,-0.7251594066619873,-0.04337389022111893,-0.2049313485622406,-0.10687383264303207,308.125,-335.1875,-172.75
1651434054011745104,0.5996890068054199,4.775542736053467,0.012183002196252346,-3.912903412128799e-05,0.07002486288547516,-0.6851072311401367,-0.7249611020088196,-0.04140835255384445,-0.20471256971359253,-0.10674656927585602,308.125,-335.1875,-172.75
1651434054013877477,0.5997304320335388,4.775533676147461,0.01218720804899931,-0.00015126378275454044,0.0697002112865448,-0.6853446960449219,-0.724764347076416,-0.04023387283086777,-0.20618218183517456,-0.10761257261037827,308.125,-335.1875,-172.75
1651434054015823614,0.5996854901313782,4.775373458862305,0.012024049647152424,0.0029829954728484154,0.06790749728679657,-0.6899881958961487,-0.7204942107200623,-0.043169621378183365,-0.21468396484851837,-0.11568452417850494,308.125,-335.1875,-172.75
1651434054017826711,0.5996419191360474,4.775219917297363,0.011871379800140858,0.004516002256423235,0.0670144259929657,-0.6923577785491943,-0.7183027863502502,-0.045790623873472214,-0.22215497493743896,-0.12244193255901337,308.125,-335.1875,-172.75
1651434054020945985,0.5996741652488708,4.775294780731201,0.011913909576833248,0.0025733928196132183,0.06853408366441727,-0.6887767910957336,-0.7215655446052551,-0.04459639638662338,-0.21825210750102997,-0.11997845768928528,308.125,-335.1875,-172.75
1651434054021706252,0.5996621251106262,4.77532434463501,0.011957273818552494,0.001088027493096888,0.0705830529332161,-0.6868590116500854,-0.7231987118721008,-0.04549345001578331,-0.2166966199874878,-0.11772776395082474,308.125,-335.1875,-172.75
1651434054023995428,0.5996460318565369,4.775331974029541,0.01198682002723217,0.00024320045486092567,0.07158748060464859,-0.6859242916107178,-0.7239964604377747,-0.0464768148958683,-0.21624654531478882,-0.11634170264005661,308.125,-335.1875,-172.75
1651434054026092616,0.5996397137641907,4.775379657745361,0.012035680934786797,3.621184441726655e-05,0.07212848961353302,-0.6853660941123962,-0.7244831919670105,-0.04689532145857811,-0.21411281824111938,-0.11430377513170242,308.125,-335.1875,-172.75
1651434054027668528,0.5995967984199524,4.775303363800049,0.011937270872294903,0.003149341093376279,0.06995529681444168,-0.689643383026123,-0.7206189632415771,-0.04905616119503975,-0.21810317039489746,-0.11884192377328873,308.125,-335.1875,-172.75
