t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19
19.7492,8.257172897,5.355960186,1.643880823,0.192363043,-0.280148631,0.250990586,-1.015698007,-3.148455161,-1.593997891,1.142976897,-14.99999054,-14.99999473,-0.299999787,21.93936017,-18.31761202,5.007298535,-4.30E-05,578.7583551,11.57516159,4.953559878,4.753282289,6.879248204,6.685970298,0.00827926,3.34E-05,0.044999084,0.01353612,0.000125545,0.044652435,0.018450462,5.92E-05,0.045001152,0.021255881,2.49E-05,0.045006024,0.022544512,2.58E-05,0.045007142,0.023698697,5.41E-05,0.044987969,0.024585331,7.59E-05,0.045129953,0.026302877,6.13E-05,0.045036229,0.043428706,0.003595695,0.080615121,0.973273459,0.00010253,0.045101605,0.97735522,3.36E-05,0.045358206,0.977399457,3.42E-05,0.047984428,0.977696699,5.45E-05,0.044988052,0.977999199,7.55E-05,0.045120345,0.97899737,5.83E-05,0.045024536,0.981210289,0.000143256,0.04465437,0.984830857,6.27E-05,0.045002839,0.987679859,2.28E-05,0.045003664,0.990238369,2.12E-05,0.045002157,0.99381011,3.47E-05,0.04498466
19.801,8.123713426,5.252385389,1.714012052,0.021964719,-0.342399549,0.603754226,-0.853740505,-2.011226378,-2.543493021,1.402530685,-14.99999277,14.99999867,0.299999795,7.922642495,-31.10433893,-12.55719841,2.39E-05,-578.758414,-11.57516121,6.685967084,6.879244759,4.753278655,4.953556461,0.00824537,3.39E-05,0.044998877,0.013411216,0.000124904,0.044718862,0.018390702,5.98E-05,0.04500096,0.021230489,2.54E-05,0.045006168,0.022518183,2.63E-05,0.045007352,0.023644414,5.43E-05,0.044987039,0.024507793,7.75E-05,0.045135789,0.026239386,6.35E-05,0.04503864,0.040507735,0.002920972,0.076725739,0.973168932,0.000104527,0.045104938,0.977320953,3.43E-05,0.045370477,0.977364625,3.48E-05,0.048103494,0.977641537,5.52E-05,0.044987206,0.977921935,7.73E-05,0.045126958,0.978936995,6.04E-05,0.045026181,0.981065934,0.000144355,0.044721026,0.984767359,6.35E-05,0.045002722,0.987656543,2.33E-05,0.045003742,0.990216815,2.16E-05,0.045002183,0.993775009,3.51E-05,0.044983827
19.8528,8.032604497,5.078941338,1.774793735,-0.06703331,-0.297027101,0.898366043,-0.558855089,-1.600555464,-4.155789335,0.751627132,-14.99999153,-14.99999779,-0.299999768,0.482339677,-3.8190661,-14.59798474,25.62816842,578.7582774,11.57515678,0.285737133,3.25E-05,2.125843124,2.017992389,0.008210945,3.44E-05,0.044998649,0.013287044,0.000124172,0.044774029,0.018329674,6.10E-05,0.045000648,0.021204507,2.60E-05,0.045006331,0.022491238,2.69E-05,0.045007591,0.023589831,5.46E-05,0.044985793,0.024429331,7.85E-05,0.045139225,0.026173573,6.58E-05,0.045041323,0.038143235,0.0023645,0.071782033,0.973060531,0.000108401,0.045111816,0.977285908,3.50E-05,0.045384509,0.97732904,3.56E-05,0.048239798,0.977585597,5.59E-05,0.044986043,0.977843704,7.82E-05,0.045131577,0.978874358,6.26E-05,0.045028,0.980920419,0.000145516,0.044776459,0.98470225,6.51E-05,0.045002523,0.987632699,2.38E-05,0.045003828,0.990194824,2.20E-05,0.045002211,0.993739502,3.55E-05,0.044982681
19.9047,7.950854229,4.857770409,1.794702232,-0.197693753,-0.293108409,1.025355477,-0.191511676,-1.575553342,-4.353750983,-0.005060771,-13.67155303,14.99999159,0.299999565,-4.292862473,-4.095317047,-18.68793873,553.1301017,-578.7582721,1.03E-06,3.773417174,1.929668359,2.82E-05,1.84377701,0.008175944,3.50E-05,0.04499839,0.013163701,0.000123343,0.044817977,0.018266896,6.28E-05,0.045000218,0.021177848,2.67E-05,0.045006522,0.022463562,2.77E-05,0.045007878,0.023534867,5.50E-05,0.044984159,0.024350217,7.91E-05,0.045141819,0.026105153,6.84E-05,0.045044424,0.03621919,0.001924045,0.066358238,0.972946709,0.000113821,0.045121893,0.977249973,3.59E-05,0.045401109,0.977292564,3.65E-05,0.04840476,0.977528782,5.68E-05,0.044984487,0.977764769,7.89E-05,0.045135656,0.978809182,6.52E-05,0.045030088,0.980773681,0.000146737,0.044820715,0.984634933,6.73E-05,0.045002237,0.987608251,2.44E-05,0.045003927,0.990172318,2.25E-05,0.045002242,0.993703543,3.60E-05,0.044981154
19.9565,7.863371757,4.626657523,1.769313422,-0.191711583,-0.290512328,1.023468867,-0.210674485,-1.798074269,-4.566032125,-0.973751821,14.99999746,-14.99999751,0.299999619,0.624750131,-3.888356782,-14.20111963,1.68E-05,578.7583964,-11.57515789,3.23E-05,0.200309901,1.932720524,2.12599828,0.008140368,3.56E-05,0.04499811,0.013041235,0.000122466,0.044850846,0.018202239,6.47E-05,0.044999713,0.021150465,2.74E-05,0.045006728,0.022435078,2.85E-05,0.045008199,0.023479543,5.53E-05,0.04498223,0.024270423,7.98E-05,0.045144556,0.026033961,7.12E-05,0.045047833,0.034622676,0.001596514,0.061501503,0.972826763,0.000119947,0.045133806,0.977213089,3.69E-05,0.045419164,0.977255104,3.75E-05,0.048591131,0.97747111,5.77E-05,0.04498263,0.9776851,7.97E-05,0.045140165,0.978741308,6.79E-05,0.045032373,0.980625587,0.000148095,0.04485394,0.984565207,6.97E-05,0.045001889,0.987583159,2.51E-05,0.045004032,0.990149247,2.31E-05,0.045002275,0.993667115,3.64E-05,0.044979337
20.0083,7.770427375,4.385334803,1.699160991,-0.058629461,-0.291244409,0.880177685,-0.592484845,-1.765690288,-4.767585462,-1.709868183,14.99999833,14.99999803,-0.299999772,8.432848527,-31.16578371,-10.43227635,-1.55E-06,-578.7583855,11.57516133,6.879235934,6.685958182,4.953547655,4.753269922,0.008104223,3.61E-05,0.04499781,0.012919719,0.000121516,0.044876555,0.018135575,6.67E-05,0.04499912,0.021122312,2.82E-05,0.045006949,0.022405702,2.94E-05,0.045008558,0.023423888,5.57E-05,0.044979937,0.024189947,8.05E-05,0.045147368,0.025959839,7.41E-05,0.045051568,0.033281085,0.001341591,0.057487693,0.972699883,0.00012688,0.045147957,0.977175196,3.79E-05,0.045438772,0.977216559,3.85E-05,0.048801661,0.97741263,5.85E-05,0.044980398,0.977604686,8.04E-05,0.045145103,0.978670578,7.07E-05,0.045034867,0.980476032,0.000149554,0.044880061,0.984492866,7.23E-05,0.045001464,0.987557384,2.58E-05,0.045004143,0.990125556,2.37E-05,0.045002308,0.993630206,3.69E-05,0.044977161
20.0602,7.688020543,4.095828776,1.591435669,0.028907612,-0.335192712,0.575174746,-0.878057827,-1.328572796,-6.383066771,-2.250626202,14.99999825,-14.99999695,0.299999797,21.76163143,-17.14295774,6.844371125,-2.46E-06,578.7583975,-11.57516158,4.753269116,4.953546857,6.685957418,6.879235172,0.008067493,3.67E-05,0.044997476,0.0127994,0.000120319,0.044899384,0.01806639,6.92E-05,0.044998314,0.021093291,2.90E-05,0.045007202,0.022375295,3.04E-05,0.045008979,0.023367885,5.60E-05,0.044976944,0.024109205,8.07E-05,0.045148781,0.025882504,7.73E-05,0.045055802,0.032164873,0.001116212,0.054041853,0.97256378,0.000136103,0.045167952,0.977136171,3.90E-05,0.045461457,0.977176766,3.98E-05,0.049050884,0.977353376,5.93E-05,0.044977451,0.977523936,8.07E-05,0.045149077,0.978596719,7.39E-05,0.045037684,0.980325201,0.000150831,0.044903375,0.984417197,7.57E-05,0.045000863,0.987530842,2.65E-05,0.045004268,0.990101156,2.44E-05,0.045002344,0.99359278,3.74E-05,0.044974291
20.112,7.648222691,3.737935575,1.480096237,0.195412871,-0.269568596,0.215290464,-1.0289744,-0.200556599,-7.271673587,-1.895847586,14.99999813,14.99999865,-0.299999785,9.621730843,0.713320285,21.65527576,1.84E-06,-578.7583506,0.000149363,6.87923119,6.879228691,4.960555633,4.960553054,0.008030212,3.73E-05,0.044997129,0.012680678,0.000118723,0.044919906,0.017993912,7.25E-05,0.044997136,0.021063337,3.00E-05,0.045007476,0.022343771,3.15E-05,0.045009441,0.02331155,5.63E-05,0.044973048,0.024029273,7.99E-05,0.045146475,0.025801878,8.06E-05,0.04506031,0.031250399,0.000914474,0.051249055,0.972414593,0.000149187,0.04519857,0.97709593,4.02E-05,0.045486393,0.977135622,4.11E-05,0.049328383,0.97729348,5.99E-05,0.044973576,0.977443918,8.00E-05,0.045149733,0.97851965,7.71E-05,0.045040675,0.980173596,0.000151606,0.044924471,0.984337098,8.01E-05,0.044999945,0.987503476,2.74E-05,0.045004402,0.990075994,2.52E-05,0.04500238,0.993554812,3.80E-05,0.044970524
20.1639,7.652922751,3.356744831,1.410396792,0.224851314,-0.187217386,-0.205808436,-1.043400578,0.298186719,-7.234698564,-0.773344344,14.99999822,-14.99999452,-0.299992042,11.48242098,14.15693184,4.373626988,-578.758409,4.08E-06,11.57501181,3.283167779,5.015581061,5.215856215,3.089892532,0.007992484,3.77E-05,0.044996805,0.012563856,0.000116822,0.044936282,0.017917816,7.61E-05,0.044995602,0.021032493,3.08E-05,0.045007734,0.022311197,3.26E-05,0.045009877,0.023255025,5.65E-05,0.044968593,0.023951086,7.82E-05,0.045140993,0.025718257,8.36E-05,0.045064591,0.030496181,0.000754218,0.049331598,0.97224913,0.000165463,0.045240213,0.977054528,4.14E-05,0.045510309,0.97709321,4.24E-05,0.049596999,0.977233266,6.02E-05,0.044969116,0.977365558,7.84E-05,0.045147469,0.978439656,8.00E-05,0.045043516,0.980021665,0.000151931,0.044941511,0.984251969,8.51E-05,0.044998695,0.987475324,2.82E-05,0.045004528,0.990050119,2.59E-05,0.045002412,0.993516326,3.85E-05,0.044966199
20.2157,7.680956578,3.000330445,1.378929945,0.078941114,-0.558953827,-0.282841032,-0.904976204,0.893379083,-6.50087268,-0.54663698,-14.99999797,-14.99999431,0.299999776,5.644771433,1.729855461,-9.579059112,578.7583699,-9.09E-06,-11.57506021,1.925705554,0.193293452,1.74E-05,2.125981502,0.007954434,3.80E-05,0.044996527,0.012449018,0.000114838,0.044948217,0.017838333,7.95E-05,0.044993851,0.021000876,3.16E-05,0.045007951,0.022277724,3.35E-05,0.045010248,0.023198505,5.65E-05,0.044964052,0.023874966,7.61E-05,0.045134535,0.025632135,8.61E-05,0.045068321,0.02985821,0.000637971,0.048141637,0.972065865,0.000183265,0.045290172,0.977012106,4.24E-05,0.045530861,0.977049708,4.35E-05,0.049834295,0.977173116,6.01E-05,0.044964548,0.97728917,7.64E-05,0.045144437,0.978357214,8.24E-05,0.045045997,0.979869546,0.000152119,0.044954198,0.98416192,9.00E-05,0.044997208,0.987446485,2.88E-05,0.045004637,0.99002363,2.65E-05,0.04500244,0.993477373,3.90E-05,0.044961788
20.2675,7.734722718,2.665974991,1.338692305,0.010629416,-0.873379808,-0.265816753,-0.620540705,1.185976337,-6.41120546,-1.043168404,14.9999962,-14.99999478,-0.299994551,3.407381422,2.978731524,-12.7548129,-1.70E-05,578.758342,-0.000101231,2.17E-05,2.35E-05,1.939697062,1.939698694,0.00791622,3.82E-05,0.044996321,0.012336177,0.00011284,0.044957051,0.017755686,8.26E-05,0.044991854,0.020968646,3.22E-05,0.045008109,0.022243518,3.42E-05,0.045010544,0.023142148,5.64E-05,0.04495962,0.023801182,7.38E-05,0.045127339,0.02554427,8.79E-05,0.045071057,0.029305871,0.000552339,0.047382177,0.971862918,0.000202947,0.045350768,0.976968863,4.32E-05,0.045546441,0.977005308,4.44E-05,0.050034363,0.977113357,5.98E-05,0.044960071,0.977215014,7.42E-05,0.045140821,0.978273061,8.42E-05,0.045047827,0.979717293,0.000152252,0.044963875,0.984067065,9.49E-05,0.044995452,0.987417096,2.94E-05,0.045004721,0.989996635,2.70E-05,0.045002464,0.993437999,3.94E-05,0.044957481
20.3194,7.801420496,2.336980902,1.267550152,0.366385231,-0.814397783,-0.445550097,-0.472545286,1.362598272,-6.256802633,-1.704315323,14.99999532,14.99999795,-0.299999799,0.211588154,5.793717957,-11.07381031,-8.49E-05,-578.7583891,11.5751565,2.125993811,1.932716417,0.200305803,2.79E-05,0.007877951,3.83E-05,0.04499617,0.012225474,0.000110704,0.044964195,0.017669988,8.57E-05,0.044989504,0.020935902,3.27E-05,0.045008231,0.022208653,3.49E-05,0.045010802,0.023086055,5.61E-05,0.044955119,0.023729857,7.13E-05,0.045119935,0.025455233,8.90E-05,0.045073002,0.028822485,0.000483386,0.046845129,0.971637251,0.000225666,0.045427748,0.976924919,4.39E-05,0.045558812,0.976960098,4.52E-05,0.050218396,0.977054195,5.92E-05,0.044955514,0.977143207,7.18E-05,0.045137138,0.97818775,8.53E-05,0.045049139,0.979565292,0.000152002,0.044971955,0.983967377,9.97E-05,0.04499332,0.987387239,2.99E-05,0.045004791,0.989969184,2.75E-05,0.045002486,0.993398228,3.98E-05,0.044953102
20.3712,7.873318575,2.020350812,1.164065335,0.62374223,-0.593260343,-0.63116909,-0.284434661,1.373565963,-5.956484722,-2.278327314,14.99999092,-14.99999722,0.29999952,-9.873509598,15.61610807,-15.70776605,-578.7582466,578.7580241,-11.57515268,1.377784346,3.507249728,5.236159214,3.500249024,0.007839724,3.82E-05,0.044996073,0.012117011,0.000108463,0.044969999,0.017581483,8.85E-05,0.044986823,0.020902743,3.32E-05,0.045008315,0.022173204,3.54E-05,0.045011023,0.02303031,5.57E-05,0.044950773,0.023660958,6.89E-05,0.04511283,0.025365565,8.97E-05,0.045074159,0.028394876,0.000427609,0.046460284,0.971386,0.000251251,0.045523414,0.976880397,4.45E-05,0.045567857,0.976914162,4.59E-05,0.050386224,0.976995746,5.84E-05,0.044951115,0.977073706,6.95E-05,0.045133935,0.97810181,8.59E-05,0.045049934,0.979413945,0.000151347,0.044978778,0.983863031,0.000104346,0.044990823,0.987356998,3.02E-05,0.045004845,0.989941321,2.79E-05,0.045002506,0.993358085,4.01E-05,0.044948876
20.423,7.931248796,1.732575354,1.024873241,0.62376803,-0.593318004,-0.631115363,-0.284377145,0.861771671,-5.147022301,-3.092540835,-14.99999686,14.99997902,-0.2999996,-4.728614858,31.92006746,-6.47276815,578.7583865,0.000285819,11.5751576,6.87913607,4.753170114,4.946448762,6.67885936,0.007801599,3.81E-05,0.044996009,0.012010778,0.000106233,0.044974613,0.017490635,9.08E-05,0.044984006,0.020869243,3.35E-05,0.045008371,0.022137211,3.60E-05,0.045011221,0.022974981,5.53E-05,0.044946755,0.023594157,6.68E-05,0.045106907,0.025275611,9.00E-05,0.045074793,0.028011443,0.000383433,0.046187483,0.97110811,0.00027789,0.045633001,0.976835384,4.50E-05,0.045574296,0.976867544,4.66E-05,0.050546074,0.976938002,5.77E-05,0.044947054,0.977006176,6.75E-05,0.045132305,0.978015579,8.62E-05,0.045050386,0.979263457,0.000150488,0.044984492,0.983754594,0.000108438,0.044988145,0.987326436,3.06E-05,0.045004887,0.989913072,2.82E-05,0.045002526,0.993317592,4.05E-05,0.044944973
20.4749,7.967853311,1.508974392,0.850565492,0.803108796,-0.409102952,-0.376344425,-0.517010994,0.616663478,-3.492442623,-3.428057376,14.99999817,14.99999384,0.299999775,-4.024980743,19.05554927,16.1753108,-578.7583895,-1.07E-05,-11.57516132,4.753279001,6.879245025,6.678967262,4.946556722,0.007763642,3.80E-05,0.044995986,0.011906394,0.000104384,0.044977872,0.017398233,9.24E-05,0.044981578,0.020835533,3.37E-05,0.045008379,0.022100781,3.64E-05,0.045011365,0.022920141,5.48E-05,0.04494373,0.023528901,6.53E-05,0.045102749,0.025185779,8.98E-05,0.045074802,0.027659037,0.000352407,0.046013652,0.970807493,0.000300617,0.045734206,0.976790042,4.53E-05,0.045576206,0.976820365,4.72E-05,0.050679638,0.976880878,5.71E-05,0.04494401,0.976940056,6.61E-05,0.045133173,0.977929454,8.61E-05,0.045050426,0.979113092,0.000150365,0.044988968,0.983643223,0.00011137,0.044985807,0.987295664,3.08E-05,0.04500491,0.989884503,2.86E-05,0.045002544,0.993276782,4.08E-05,0.044942061
20.5267,7.992200322,1.357524309,0.691355295,0.909561163,-0.201885764,-0.022839929,-0.594725923,0.408028225,-2.504696447,-2.58960863,-14.99999701,14.99999328,-0.299999793,13.55533387,0.200039575,19.70156201,578.7583833,-3.848393937,11.57515705,6.879223125,4.753280471,4.933730219,6.666117533,0.007725896,3.77E-05,0.04499599,0.01180328,0.000103114,0.04497997,0.017305028,9.32E-05,0.044979831,0.020801752,3.38E-05,0.045008338,0.022064082,3.67E-05,0.045011426,0.022865854,5.43E-05,0.044942021,0.023464703,6.42E-05,0.045100076,0.025096341,8.94E-05,0.045074384,0.027326378,0.000332659,0.045911666,0.970490791,0.000316702,0.045809679,0.976744543,4.55E-05,0.045573325,0.976772818,4.75E-05,0.050769085,0.976824273,5.66E-05,0.044942303,0.976874851,6.52E-05,0.04513654,0.977843701,8.58E-05,0.045050183,0.978961432,0.00015166,0.044992483,0.983530103,0.00011312,0.044984116,0.987264799,3.09E-05,0.045004912,0.989855718,2.88E-05,0.045002559,0.993235687,4.11E-05,0.044940458
20.5785,8.02992124,1.233219609,0.584316533,0.822095965,0.039752908,0.310702461,-0.670305525,1.110670223,-2.494327377,-1.568376323,14.99999785,14.80051143,0.299999554,7.410363879,-15.1163312,12.94913179,-578.7581576,-574.9099065,1.85E-07,4.949975774,6.8792204,4.962872966,3.033628334,0.00768839,3.75E-05,0.044996011,0.011701157,0.000102122,0.044981556,0.017211245,9.38E-05,0.044978252,0.020767987,3.38E-05,0.045008267,0.022027268,3.68E-05,0.045011412,0.022812149,5.37E-05,0.04494121,0.023401538,6.32E-05,0.045097503,0.025007467,8.89E-05,0.045073682,0.027008485,0.000317894,0.045840091,0.970159607,0.000331185,0.045880469,0.976698994,4.55E-05,0.04556717,0.976725082,4.77E-05,0.050817205,0.976768165,5.61E-05,0.044941501,0.976810528,6.43E-05,0.045140909,0.977758489,8.52E-05,0.045049749,0.978807694,0.000153738,0.044995723,0.983415581,0.000114523,0.044982582,0.987233915,3.09E-05,0.045004901,0.989826814,2.89E-05,0.045002572,0.993194324,4.14E-05,0.044939752
20.6304,8.097452079,1.083588914,0.520400714,0.828122905,0.040459775,0.307809794,-0.664150637,1.494787127,-3.277883816,-0.897156867,-14.99998532,-14.99999728,0.299999563,13.22260391,0.393031981,19.90601812,578.7581601,-1.96E-05,-11.57493534,6.678940461,4.946527041,4.75325299,6.879214211,0.007651152,3.72E-05,0.04499605,0.011600243,0.000100915,0.044983245,0.017116627,9.46E-05,0.044976094,0.020734271,3.37E-05,0.045008184,0.021990422,3.68E-05,0.045011354,0.02275903,5.31E-05,0.04494078,0.023339778,6.18E-05,0.045093892,0.024919346,8.81E-05,0.045072672,0.026706356,0.000302129,0.045766566,0.969808303,0.000351304,0.045984328,0.976653436,4.56E-05,0.04555938,0.976677252,4.78E-05,0.05084284,0.976712651,5.55E-05,0.04494107,0.976747449,6.31E-05,0.045144847,0.977674004,8.45E-05,0.045049106,0.97865254,0.000155155,0.044999231,0.983299203,0.000116378,0.044980471,0.98720304,3.09E-05,0.045004885,0.989797841,2.90E-05,0.045002585,0.993152699,4.16E-05,0.044939424
20.6822,8.194321481,0.908884202,0.500000852,0.914468876,-0.197997367,-0.032364553,-0.589712506,2.180182035,-3.257510967,0.134673442,14.99999798,-14.9999983,-0.299988291,-8.669844535,8.912888331,20.85398345,-9.47E-06,578.7583003,0.023230178,4.939603437,4.939201491,6.879250283,6.878862403,0.007614212,3.69E-05,0.044996107,0.011500766,9.95E-05,0.044985001,0.017020944,9.57E-05,0.044973201,0.020700637,3.36E-05,0.045008089,0.021953632,3.68E-05,0.045011253,0.022706499,5.25E-05,0.044940808,0.023279747,6.00E-05,0.045089426,0.024832165,8.72E-05,0.045071356,0.026420673,0.000285682,0.045693202,0.969429714,0.000378589,0.046134887,0.97660791,4.55E-05,0.045549806,0.976629425,4.78E-05,0.050844933,0.976657881,5.48E-05,0.044941079,0.976685929,6.15E-05,0.045148683,0.97759043,8.36E-05,0.04504825,0.978496822,0.000155718,0.045002944,0.983180542,0.000118661,0.04497762,0.987172203,3.08E-05,0.045004863,0.989768854,2.90E-05,0.045002596,0.993110817,4.19E-05,0.044939552
20.734,8.300626967,0.754798108,0.535591023,0.944733162,0.162437496,-0.245523071,-0.495721633,1.730779834,-2.795510568,1.215641622,14.99999749,14.99999226,-0.298784153,-12.09904289,-14.31379742,17.4798722,-578.7583922,1.86E-05,-0.023451883,4.939197057,6.879250121,6.878844371,4.939588671,0.007577569,3.66E-05,0.044996163,0.011402487,9.83E-05,0.044986393,0.016924342,9.66E-05,0.044970185,0.020667132,3.35E-05,0.04500798,0.02191701,3.66E-05,0.045011099,0.022654561,5.19E-05,0.044941409,0.02322134,5.84E-05,0.045085336,0.024745919,8.62E-05,0.045070012,0.026147901,0.000272773,0.045639251,0.96902261,0.000407104,0.046303414,0.976562475,4.54E-05,0.045537988,0.976581731,4.77E-05,0.050815906,0.976603889,5.40E-05,0.044941656,0.976625852,6.01E-05,0.045154708,0.977507767,8.27E-05,0.045047362,0.978339872,0.00015695,0.045006633,0.983059816,0.000120726,0.044974638,0.987141443,3.08E-05,0.045004834,0.989739922,2.89E-05,0.045002605,0.99306869,4.21E-05,0.04494025
20.7859,8.370223224,0.594840304,0.622573411,0.986911484,0.328204627,0.124669366,-0.358243662,1.103624816,-3.537467594,2.12171243,-14.99999783,14.99999322,-0.299999783,12.32471096,-21.85017536,10.98711692,578.7583997,4.21E-05,11.57516139,6.879080465,4.753114405,4.946392303,6.678802876,0.007541082,3.65E-05,0.04499613,0.011305555,9.69E-05,0.04498779,0.016826838,9.75E-05,0.044966746,0.020633549,3.36E-05,0.045007936,0.021880372,3.66E-05,0.045011024,0.022603148,5.14E-05,0.044940878,0.023164201,5.71E-05,0.045082274,0.024659734,8.62E-05,0.04506988,0.025888121,0.000259779,0.045587207,0.968582811,0.000439799,0.046510907,0.976516866,4.56E-05,0.045531149,0.97653395,4.78E-05,0.050838248,0.976550453,5.34E-05,0.044941121,0.976566847,5.90E-05,0.045165106,0.97742517,8.26E-05,0.04504725,0.978182353,0.000157519,0.045010534,0.98293703,0.000122786,0.044971223,0.987110583,3.09E-05,0.045004834,0.989710926,2.90E-05,0.045002616,0.993026284,4.24E-05,0.044939816
20.8377,8.440169623,0.38360063,0.751151624,0.847269154,0.434828676,0.504648606,-0.254914348,1.74247736,-4.670073475,2.691230662,14.99999788,14.9999954,0.299999789,3.387395413,-4.832898302,-10.56803595,-578.7583769,-0.000452301,-11.57515718,1.06E-05,2.125976503,1.92569734,0.193286778,0.0075047,3.64E-05,0.044996064,0.011210629,9.49E-05,0.044989512,0.016728133,9.87E-05,0.044961692,0.020599753,3.38E-05,0.045007932,0.021843609,3.68E-05,0.045010992,0.022552223,5.09E-05,0.044939941,0.023108525,5.57E-05,0.045078734,0.024573289,8.64E-05,0.045070143,0.025644694,0.000243427,0.045523579,0.968094541,0.00048827,0.046847267,0.976470913,4.60E-05,0.045526655,0.976485946,4.80E-05,0.05089025,0.976497554,5.29E-05,0.044940178,0.976509093,5.78E-05,0.045178632,0.977342335,8.28E-05,0.04504737,0.978026893,0.00015546,0.045014555,0.982811617,0.000125413,0.044966183,0.987079506,3.11E-05,0.045004851,0.989681794,2.91E-05,0.04500263,0.992983585,4.27E-05,0.044938974
20.8895,8.534764509,0.134690161,0.877379361,0.605171418,0.521707859,0.767036246,-0.028917547,1.918063318,-4.920587209,2.143435531,-14.99999665,14.99997196,-0.299999565,8.984531738,-4.278064518,-14.61488001,578.7583142,-578.7578814,2.30E-07,3.858356036,1.929180692,6.81E-06,1.929182142,0.007468495,3.62E-05,0.044996042,0.011118241,9.24E-05,0.044991349,0.016628088,0.000100045,0.044954757,0.0205658,3.40E-05,0.045007909,0.021806783,3.68E-05,0.045010928,0.022501798,5.04E-05,0.044940022,0.023054639,5.39E-05,0.045074411,0.024487041,8.62E-05,0.045069668,0.025419024,0.00022567,0.045458076,0.967539338,0.000555203,0.047366659,0.976424683,4.62E-05,0.04551863,0.976437791,4.82E-05,0.05092187,0.976445362,5.22E-05,0.044940233,0.976452901,5.62E-05,0.045196728,0.977259715,8.26E-05,0.045046977,0.977875668,0.000151225,0.045018354,0.982683289,0.000128328,0.044959246,0.987048258,3.12E-05,0.04500486,0.989652564,2.92E-05,0.045002642,0.992940613,4.30E-05,0.044939145
