%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1650908646634008268,-0.019999999552965164,-0.07999999821186066,-0.07000000029802322,-0.0625,-0.0625,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908646640362623,-0.019999999552965164,-0.10000000149011612,-0.07000000029802322,-0.125,0.0,0.0,3.0,3.0,3.0,3.0,13.0
1650908646654348332,-0.009999999776482582,-0.10999999940395355,-0.05999999865889549,0.0625,0.0625,0.125,3.0,3.0,3.0,3.0,15.0
1650908646668436145,0.0,-0.09000000357627869,-0.05999999865889549,0.0,0.125,0.0625,3.0,3.0,3.0,3.0,13.0
1650908646682603963,0.0,-0.10000000149011612,-0.07999999821186066,-0.125,0.0625,-0.125,3.0,3.0,3.0,3.0,5.0
1650908646696938316,-0.009999999776482582,-0.09000000357627869,-0.05999999865889549,0.0625,-0.1875,0.125,3.0,3.0,3.0,3.0,10.0
1650908646715277279,-0.009999999776482582,-0.07999999821186066,-0.09000000357627869,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1650908646723978685,-0.009999999776482582,-0.10000000149011612,-0.10999999940395355,0.0,0.0625,0.0,3.0,3.0,3.0,3.0,15.0
1650908646738585527,-0.019999999552965164,-0.10999999940395355,-0.09000000357627869,-0.0625,0.125,-0.125,3.0,3.0,3.0,3.0,14.0
1650908646753077917,-0.029999999329447746,-0.10000000149011612,-0.05999999865889549,0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,6.0
1650908646769226774,0.0,-0.09000000357627869,-0.05999999865889549,-0.0625,0.0,0.0625,3.0,3.0,3.0,3.0,11.0
1650908646785464914,-0.019999999552965164,-0.10000000149011612,-0.05000000074505806,-0.0625,0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908646795340402,0.0,-0.09000000357627869,-0.07000000029802322,-0.0625,-0.0625,-0.0625,3.0,3.0,3.0,3.0,5.0
1650908646808895241,-0.019999999552965164,-0.09000000357627869,-0.07000000029802322,0.0,-0.1875,0.0625,3.0,3.0,3.0,3.0,11.0
1650908646826753707,-0.019999999552965164,-0.07999999821186066,-0.09000000357627869,0.0,-0.1875,0.0,3.0,3.0,3.0,3.0,6.0
1650908646838271893,-0.019999999552965164,-0.09000000357627869,-0.09000000357627869,-0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908646852447267,0.0,-0.10000000149011612,-0.07000000029802322,0.0625,-0.0625,0.0625,3.0,3.0,3.0,3.0,5.0
1650908646866767369,-0.009999999776482582,-0.10000000149011612,-0.05999999865889549,-0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908646888610883,-0.03999999910593033,-0.09000000357627869,-0.07999999821186066,-0.0625,-0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908646895043925,0.0,-0.09000000357627869,-0.07999999821186066,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,4.0
1650908646908725008,-0.009999999776482582,-0.07999999821186066,-0.05999999865889549,-0.1875,0.0,0.0,3.0,3.0,3.0,3.0,12.0
1650908646928046828,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,-0.0625,0.125,0.0,3.0,3.0,3.0,3.0,5.0
1650908646941237865,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908646953450229,-0.009999999776482582,-0.10000000149011612,-0.07000000029802322,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908646965404016,-0.009999999776482582,-0.10999999940395355,-0.07000000029802322,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908646980346322,0.0,-0.09000000357627869,-0.07999999821186066,-0.0625,0.0625,-0.125,3.0,3.0,3.0,3.0,14.0
1650908646994463301,0.0,-0.10999999940395355,-0.05999999865889549,0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,3.0
1650908647007614268,0.0,-0.11999999731779099,-0.07999999821186066,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1650908647021483907,-0.009999999776482582,-0.09000000357627869,-0.10000000149011612,-0.125,-0.0625,-0.125,3.0,3.0,3.0,3.0,12.0
1650908647038857320,-0.009999999776482582,-0.09000000357627869,-0.05000000074505806,-0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,15.0
1650908647056963247,0.0,-0.09000000357627869,-0.07000000029802322,-0.1875,-0.0625,0.0,3.0,3.0,3.0,3.0,13.0
1650908647064363004,0.0,-0.09000000357627869,-0.07999999821186066,-0.0625,-0.1875,0.0,3.0,3.0,3.0,3.0,6.0
1650908647080794216,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,0.0,-0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908647103396315,0.0,-0.10000000149011612,-0.07999999821186066,-0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,14.0
1650908647117274331,0.0,-0.12999999523162842,-0.07000000029802322,0.0,-0.0625,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908647131254617,0.0,-0.10000000149011612,-0.05999999865889549,-0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908647146491934,-0.019999999552965164,-0.10000000149011612,-0.07999999821186066,0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,4.0
1650908647161040879,0.0,-0.11999999731779099,-0.05000000074505806,-0.125,-0.125,-0.0625,3.0,3.0,3.0,3.0,13.0
1650908647176277053,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,0.0,0.125,-0.0625,3.0,3.0,3.0,3.0,6.0
1650908647190881523,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,-0.125,0.0,0.0,3.0,3.0,3.0,3.0,11.0
1650908647211701934,-0.019999999552965164,-0.09000000357627869,-0.07999999821186066,0.0,0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908647216983728,0.0,-0.10999999940395355,-0.09000000357627869,-0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908647230544454,-0.019999999552965164,-0.09000000357627869,-0.07000000029802322,-0.125,0.125,0.0625,3.0,3.0,3.0,3.0,13.0
