%time,field.data
1650909141819361469,time:1650909141.8190024, thrl:0.01220703125, r:-0.456787109375, p:-0.7576904296875, y:0.00048828125, a:0.999969482421875, col:-0.536895751953125
1650909141839378681,time:1650909141.8390815, thrl:0.01220703125, r:-0.455810546875, p:-0.7537841796875, y:0.00048828125, a:0.999969482421875, col:-0.451904296875
1650909141860252907,time:1650909141.8598557, thrl:0.01220703125, r:-0.455810546875, p:-0.7537841796875, y:-0.027862548828125, a:0.999969482421875, col:-0.36883544921875
1650909141879215478,time:1650909141.878832, thrl:0.01220703125, r:-0.459716796875, p:-0.7537841796875, y:-0.08355712890625, a:0.999969482421875, col:-0.279937744140625
1650909141899953313,time:1650909141.8993716, thrl:0.01220703125, r:-0.461669921875, p:-0.7537841796875, y:-0.11090087890625, a:0.999969482421875, col:-0.171478271484375
1650909141919444006,time:1650909141.9191203, thrl:0.01220703125, r:-0.468505859375, p:-0.7537841796875, y:-0.11480712890625, a:0.999969482421875, col:-0.12359619140625
1650909141939267861,time:1650909141.9389372, thrl:0.01220703125, r:-0.472412109375, p:-0.7537841796875, y:-0.09918212890625, a:0.999969482421875, col:-0.10601806640625
1650909141960702794,time:1650909141.9602952, thrl:0.01220703125, r:-0.472412109375, p:-0.7537841796875, y:-0.07965087890625, a:0.999969482421875, col:-0.10601806640625
1650909141979226098,time:1650909141.9789321, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.07965087890625, a:0.999969482421875, col:-0.10504150390625
1650909142000411641,time:1650909141.9997315, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.07965087890625, a:0.999969482421875, col:-0.06500244140625
1650909142019271388,time:1650909142.0189586, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.07965087890625, a:0.999969482421875, col:-0.047393798828125
1650909142040150770,time:1650909142.0396492, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.07965087890625, a:0.999969482421875, col:-0.047393798828125
1650909142060057314,time:1650909142.0597985, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.061065673828125, a:0.999969482421875, col:-0.014190673828125
1650909142079199571,time:1650909142.078878, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.047393798828125, a:0.999969482421875, col:0.00048828125
1650909142099663548,time:1650909142.0990627, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.047393798828125, a:0.999969482421875, col:0.04248046875
1650909142120463095,time:1650909142.1195455, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.047393798828125, a:0.999969482421875, col:0.069854736328125
1650909142139776438,time:1650909142.1393418, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.046417236328125, a:0.999969482421875, col:0.069854736328125
1650909142159951751,time:1650909142.1594791, thrl:0.01220703125, r:-0.488037109375, p:-0.7537841796875, y:-0.046417236328125, a:0.999969482421875, col:0.069854736328125
1650909142179300425,time:1650909142.1789753, thrl:0.01220703125, r:-0.487060546875, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.103057861328125
1650909142199476037,time:1650909142.1991599, thrl:0.01220703125, r:-0.487060546875, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.16168212890625
1650909142219843567,time:1650909142.219467, thrl:0.01220703125, r:-0.487060546875, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.206634521484375
1650909142239419508,time:1650909142.2390225, thrl:0.01220703125, r:-0.486083984375, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.243743896484375
1650909142260210447,time:1650909142.2592614, thrl:0.01220703125, r:-0.486083984375, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.2828369140625
1650909142279715364,time:1650909142.2791293, thrl:0.01220703125, r:-0.485107421875, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.2828369140625
1650909142299126159,time:1650909142.2987185, thrl:0.01220703125, r:-0.484130859375, p:-0.7537841796875, y:-0.029815673828125, a:0.999969482421875, col:0.3023681640625
1650909142323772794,time:1650909142.3196232, thrl:0.01220703125, r:-0.483154296875, p:-0.7537841796875, y:-0.028839111328125, a:0.999969482421875, col:0.3023681640625
1650909142340514733,time:1650909142.340134, thrl:0.01220703125, r:-0.482177734375, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.328765869140625
1650909142359462835,time:1650909142.3591986, thrl:0.01220703125, r:-0.467529296875, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.328765869140625
1650909142379291227,time:1650909142.379035, thrl:0.01220703125, r:-0.467529296875, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.328765869140625
1650909142399110819,time:1650909142.3988483, thrl:0.01220703125, r:-0.467529296875, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.328765869140625
1650909142419529514,time:1650909142.4189434, thrl:0.01220703125, r:-0.467529296875, p:-0.7537841796875, y:-0.009307861328125, a:0.999969482421875, col:0.328765869140625
1650909142439848186,time:1650909142.4395218, thrl:0.01220703125, r:-0.467529296875, p:-0.7537841796875, y:-0.009307861328125, a:0.999969482421875, col:0.328765869140625
1650909142460292882,time:1650909142.4598713, thrl:0.01220703125, r:-0.466552734375, p:-0.7537841796875, y:-0.008331298828125, a:0.999969482421875, col:0.328765869140625
1650909142479258741,time:1650909142.479028, thrl:0.01220703125, r:-0.466552734375, p:-0.7537841796875, y:-0.008331298828125, a:0.999969482421875, col:0.328765869140625
1650909142499469271,time:1650909142.499253, thrl:0.01123046875, r:-0.466552734375, p:-0.7537841796875, y:-0.036651611328125, a:0.999969482421875, col:0.219329833984375
1650909142520190979,time:1650909142.5196888, thrl:0.01123046875, r:-0.466552734375, p:-0.7537841796875, y:-0.036651611328125, a:0.999969482421875, col:0.17926025390625
1650909142540022107,time:1650909142.5394204, thrl:0.01123046875, r:-0.466552734375, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.073760986328125
1650909142559665818,time:1650909142.5593426, thrl:0.01123046875, r:-0.466552734375, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:0.02001953125
1650909142579822006,time:1650909142.5794985, thrl:0.01123046875, r:-0.466552734375, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:-0.002471923828125
1650909142599928024,time:1650909142.5994434, thrl:0.01025390625, r:-0.466552734375, p:-0.7537841796875, y:-0.010284423828125, a:0.999969482421875, col:-0.063995361328125
1650909142620317089,time:1650909142.620022, thrl:0.01025390625, r:-0.466552734375, p:-0.7537841796875, y:-0.009307861328125, a:0.999969482421875, col:-0.184173583984375
1650909142640028809,time:1650909142.63946, thrl:0.00439453125, r:-0.466552734375, p:-0.7537841796875, y:-0.008331298828125, a:0.999969482421875, col:-0.2525634765625
1650909142659372811,time:1650909142.6590111, thrl:-0.039581298828125, r:-0.440155029296875, p:-0.7537841796875, y:-0.008331298828125, a:0.999969482421875, col:-0.267242431640625
1650909142679204866,time:1650909142.678785, thrl:-0.07086181640625, r:-0.431365966796875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.267242431640625
1650909142699471458,time:1650909142.6990175, thrl:-0.07769775390625, r:-0.413787841796875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.33074951171875
1650909142721263220,time:1650909142.7209902, thrl:-0.10992431640625, r:-0.413787841796875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142739206496,time:1650909142.7388742, thrl:-0.12847900390625, r:-0.413787841796875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142762482015,time:1650909142.76216, thrl:-0.159759521484375, r:-0.397186279296875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142780158695,time:1650909142.7798402, thrl:-0.183197021484375, r:-0.37176513671875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142799685269,time:1650909142.7993708, thrl:-0.2047119140625, r:-0.35516357421875, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142820575587,time:1650909142.8196232, thrl:-0.2359619140625, r:-0.290679931640625, p:-0.7537841796875, y:-0.007354736328125, a:0.999969482421875, col:-0.388397216796875
1650909142840388682,time:1650909142.839611, thrl:-0.2359619140625, r:-0.266265869140625, p:-0.7537841796875, y:-0.014190673828125, a:0.999969482421875, col:-0.389373779296875
1650909142859242816,time:1650909142.8589036, thrl:-0.2359619140625, r:-0.2476806640625, p:-0.7537841796875, y:-0.036651611328125, a:0.999969482421875, col:-0.389373779296875
1650909142879950865,time:1650909142.8793545, thrl:-0.2359619140625, r:-0.2330322265625, p:-0.7537841796875, y:-0.036651611328125, a:0.999969482421875, col:-0.389373779296875
1650909142899984414,time:1650909142.8992105, thrl:-0.2359619140625, r:-0.2154541015625, p:-0.7537841796875, y:-0.057159423828125, a:0.999969482421875, col:-0.389373779296875
1650909142919732247,time:1650909142.9193614, thrl:-0.2467041015625, r:-0.1968994140625, p:-0.7537841796875, y:-0.09625244140625, a:0.999969482421875, col:-0.389373779296875
1650909142940655829,time:1650909142.9401486, thrl:-0.263336181640625, r:-0.183197021484375, p:-0.7537841796875, y:-0.156829833984375, a:0.999969482421875, col:-0.36981201171875
1650909142960469329,time:1650909142.9596555, thrl:-0.269195556640625, r:-0.173431396484375, p:-0.7537841796875, y:-0.1988525390625, a:0.999969482421875, col:-0.34051513671875
1650909142980471590,time:1650909142.9800708, thrl:-0.269195556640625, r:-0.173431396484375, p:-0.7537841796875, y:-0.2095947265625, a:0.999969482421875, col:-0.32489013671875
1650909142999099759,time:1650909142.9987595, thrl:-0.287750244140625, r:-0.173431396484375, p:-0.7537841796875, y:-0.2105712890625, a:0.999969482421875, col:-0.32489013671875
1650909143019706963,time:1650909143.0192523, thrl:-0.303375244140625, r:-0.173431396484375, p:-0.7537841796875, y:-0.2105712890625, a:0.999969482421875, col:-0.32489013671875
1650909143040635770,time:1650909143.0399776, thrl:-0.309234619140625, r:-0.173431396484375, p:-0.7537841796875, y:-0.2261962890625, a:0.999969482421875, col:-0.32489013671875
1650909143059904753,time:1650909143.0593271, thrl:-0.32586669921875, r:-0.173431396484375, p:-0.7537841796875, y:-0.2496337890625, a:0.999969482421875, col:-0.32489013671875
1650909143080876017,time:1650909143.0805643, thrl:-0.33367919921875, r:-0.173431396484375, p:-0.7537841796875, y:-0.265289306640625, a:0.999969482421875, col:-0.32489013671875
1650909143099703763,time:1650909143.09921, thrl:-0.35125732421875, r:-0.173431396484375, p:-0.7537841796875, y:-0.2476806640625, a:0.999969482421875, col:-0.301422119140625
1650909143121193473,time:1650909143.1207542, thrl:-0.35125732421875, r:-0.173431396484375, p:-0.7537841796875, y:-0.2310791015625, a:0.999969482421875, col:-0.301422119140625
1650909143140368840,time:1650909143.1395135, thrl:-0.36492919921875, r:-0.172454833984375, p:-0.7537841796875, y:-0.191009521484375, a:0.999969482421875, col:-0.301422119140625
1650909143160440813,time:1650909143.1600087, thrl:-0.36492919921875, r:-0.172454833984375, p:-0.7537841796875, y:-0.185150146484375, a:0.999969482421875, col:-0.301422119140625
1650909143179570034,time:1650909143.1792848, thrl:-0.37078857421875, r:-0.156829833984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.301422119140625
1650909143199714580,time:1650909143.1992552, thrl:-0.37469482421875, r:-0.156829833984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.301422119140625
1650909143220031840,time:1650909143.2194564, thrl:-0.395233154296875, r:-0.156829833984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.300445556640625
1650909143239699165,time:1650909143.2392957, thrl:-0.399139404296875, r:-0.143157958984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.300445556640625
1650909143259632807,time:1650909143.2588995, thrl:-0.415740966796875, r:-0.143157958984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.300445556640625
1650909143280291311,time:1650909143.2797692, thrl:-0.421600341796875, r:-0.138275146484375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.299468994140625
1650909143299661968,time:1650909143.299128, thrl:-0.425506591796875, r:-0.138275146484375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.299468994140625
1650909143323871443,time:1650909143.319576, thrl:-0.439178466796875, r:-0.138275146484375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.299468994140625
1650909143339686940,time:1650909143.3390381, thrl:-0.439178466796875, r:-0.139251708984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.299468994140625
1650909143360010007,time:1650909143.3595848, thrl:-0.448944091796875, r:-0.141204833984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.299468994140625
1650909143379697966,time:1650909143.3792403, thrl:-0.448944091796875, r:-0.141204833984375, p:-0.7537841796875, y:-0.163665771484375, a:0.999969482421875, col:-0.265289306640625
1650909143399388296,time:1650909143.3989525, thrl:-0.449920654296875, r:-0.141204833984375, p:-0.7537841796875, y:-0.148040771484375, a:0.999969482421875, col:-0.2496337890625
1650909143420294362,time:1650909143.4197643, thrl:-0.451904296875, r:-0.141204833984375, p:-0.7537841796875, y:-0.148040771484375, a:0.999969482421875, col:-0.2310791015625
1650909143440117182,time:1650909143.4397337, thrl:-0.466552734375, r:-0.156829833984375, p:-0.7537841796875, y:-0.148040771484375, a:0.999969482421875, col:-0.2310791015625
1650909143459747939,time:1650909143.459258, thrl:-0.466552734375, r:-0.156829833984375, p:-0.7537841796875, y:-0.148040771484375, a:0.999969482421875, col:-0.2310791015625
1650909143480083236,time:1650909143.4795175, thrl:-0.466552734375, r:-0.156829833984375, p:-0.7537841796875, y:-0.149017333984375, a:0.999969482421875, col:-0.2310791015625
1650909143499755559,time:1650909143.4993129, thrl:-0.472412109375, r:-0.156829833984375, p:-0.7537841796875, y:-0.149993896484375, a:0.999969482421875, col:-0.2310791015625
1650909143520157762,time:1650909143.5197785, thrl:-0.476318359375, r:-0.156829833984375, p:-0.7537841796875, y:-0.149993896484375, a:0.999969482421875, col:-0.2310791015625
1650909143540033096,time:1650909143.5397277, thrl:-0.477294921875, r:-0.142181396484375, p:-0.7537841796875, y:-0.11871337890625, a:0.999969482421875, col:-0.2310791015625
1650909143560302803,time:1650909143.5598419, thrl:-0.477294921875, r:-0.10699462890625, p:-0.7537841796875, y:-0.10015869140625, a:0.999969482421875, col:-0.2310791015625
1650909143579312419,time:1650909143.5790052, thrl:-0.478271484375, r:-0.08551025390625, p:-0.7537841796875, y:-0.08453369140625, a:0.999969482421875, col:-0.2310791015625
1650909143600914413,time:1650909143.6004093, thrl:-0.478271484375, r:-0.08551025390625, p:-0.7537841796875, y:-0.08453369140625, a:0.999969482421875, col:-0.2310791015625
1650909143620805087,time:1650909143.620473, thrl:-0.493896484375, r:-0.08551025390625, p:-0.7537841796875, y:-0.08453369140625, a:0.999969482421875, col:-0.2320556640625
1650909143640306160,time:1650909143.6399066, thrl:-0.499755859375, r:-0.06793212890625, p:-0.7537841796875, y:-0.08453369140625, a:0.999969482421875, col:-0.2320556640625
1650909143659363538,time:1650909143.6590686, thrl:-0.517364501953125, r:-0.062042236328125, p:-0.7537841796875, y:-0.10601806640625, a:0.999969482421875, col:-0.2320556640625
1650909143680635687,time:1650909143.6797817, thrl:-0.531036376953125, r:-0.062042236328125, p:-0.7537841796875, y:-0.133392333984375, a:0.999969482421875, col:-0.2320556640625
